@relation 'position-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C1-L4,6'

@attribute class {rest,index,pinch_1,pinch_3,fist,spread}
@attribute A_mean numeric
@attribute A_median numeric
@attribute A_variance numeric
@attribute B_mean numeric
@attribute B_median numeric
@attribute B_variance numeric
@attribute C_mean numeric
@attribute C_median numeric
@attribute C_variance numeric
@attribute D_mean numeric
@attribute D_median numeric
@attribute D_variance numeric
@attribute E_mean numeric
@attribute E_median numeric
@attribute E_variance numeric
@attribute F_mean numeric
@attribute F_median numeric
@attribute F_variance numeric
@attribute G_mean numeric
@attribute G_median numeric
@attribute G_variance numeric
@attribute H_mean numeric
@attribute H_median numeric
@attribute H_variance numeric

@data
spread,-1,-1,5,-0.9,-1,4.89,-1,-1,8.6,3.1,-1,731.49,5.2,7,521.96,0.2,1,94.96,-0.8,1,205.56,0.1,1,4.09
spread,-1,-1,4.6,-0.5,0,4.85,0.3,3,20.61,1.7,22,1585.61,-9.3,-7,1052.01,-2.1,-3,79.29,-0.8,1,156.56,-1.4,-1,8.24
spread,-1.5,-1,3.85,-1.3,-2,10.01,-2.2,-2,41.56,-1.7,7,1393.21,1.4,10,588.24,-0.1,0,44.29,-3.2,0,161.36,-2,-2,14.2
spread,-1.6,-1,3.64,-2.5,-1,9.25,-3.2,-2,23.36,-12.8,-1,1600.76,-2.3,-3,743.41,-2,-2,72.8,-1.9,-1,40.49,-1.2,-1,3.76
spread,-0.3,1,5.01,-0.7,-1,3.01,-1.2,-1,12.96,0.2,3,1152.96,-4.6,-4,612.44,-1.9,0,20.69,0.4,2,46.64,-0.6,0,3.44
spread,-1.6,-1,4.44,-0.4,1,13.04,0.1,4,43.49,0.8,7,2196.96,6.9,11,1479.89,0.2,-1,32.56,-2.4,-2,32.64,-1,-2,4.2
spread,-1.3,-1,2.81,-1.6,-1,4.44,-2.9,-4,31.69,-8.8,4,2869.76,-7.1,-4,1309.69,-1.6,-1,53.24,-1.1,3,41.29,-1.4,-1,5.44
spread,-0.8,-1,1.76,-0.6,1,8.44,0,3,21.6,4.8,12,1472.36,1.7,0,986.81,-0.8,1,53.96,3.1,0,213.49,-0.3,0,14.01
spread,-1.1,-1,2.09,-1.2,-1,4.76,-0.7,1,30.01,-5.9,-4,1022.89,-2,-2,477,-0.4,-1,39.84,-0.7,-1,82.81,0.2,-1,7.36
spread,-1.1,-1,7.49,-1.1,-1,9.69,-0.8,1,48.56,-7,1,2092.6,0.8,7,2512.56,-1.6,1,123.04,-2.6,-3,154.24,-2.2,-4,21.56
spread,-1.5,-1,1.65,-1.6,-1,3.24,-1.5,-2,57.05,6.3,11,1007.61,-1.4,-2,1213.04,-1.7,-1,19.21,-2.4,1,48.44,-2.1,-2,6.49
spread,-1.4,-1,2.04,-1.7,-1,2.61,-2.4,-3,8.64,-10.9,-11,494.29,-1.7,2,222.61,-1.3,-2,14.61,-3,-1,57.6,-1.3,-1,3.61
spread,-0.9,0,3.29,-0.9,0,6.09,-2.2,-1,41.76,-1.3,18,2600.01,-3.6,-2,839.24,-1.6,0,33.44,0.8,0,36.76,-1,0,3
spread,-1.4,-1,2.84,-1.3,-1,2.21,-1.1,-1,17.29,-1.7,-1,2400.61,5.1,7,500.49,-1.2,0,8.56,-2,1,65.6,-0.8,0,4.36
spread,-1.2,0,8.76,-2.1,-3,21.09,-1.8,0,51.76,2.2,10,870.56,2.4,4,743.84,-1,-2,75.2,-1.9,9,281.49,-1.4,0,37.04
spread,-1.1,-1,2.89,-1.3,-1,4.01,-1.6,-2,42.44,4.6,11,1488.84,-3.5,0,996.85,-2.1,-2,14.09,-1.5,5,377.25,-1.5,-1,6.25
spread,-0.7,-1,1.61,-0.6,-1,3.04,0.7,1,19.61,-1.1,18,2263.29,3,1,362.8,-0.4,-1,17.44,0.9,1,31.69,-0.3,0,6.81
spread,-0.7,0,6.21,-0.6,0,4.04,-1.3,-2,17.21,1.4,0,1229.84,4.7,1,1379.81,-0.7,2,44.81,-1.8,1,179.96,-0.8,0,10.96
spread,-1.4,-1,7.44,-2.3,-1,8.81,-1.2,0,27.76,-2.2,5,1580.76,-8.9,-6,612.09,-2.4,-3,40.44,-0.2,0,23.96,-2,-1,3.6
spread,-1,-1,4.8,-1.3,-1,8.01,-2.2,-2,19.36,-9.9,2,816.49,-0.3,-6,438.21,-1.4,-2,26.04,-2.5,-2,127.45,-1.6,-1,10.04
spread,-1.4,0,8.44,-1.2,-1,10.36,-2.2,-3,49.56,-5.6,-7,681.24,-6,-10,718.2,-3.1,-3,103.09,-0.4,1,54.44,-1.2,-2,12.36
spread,-0.8,0,6.96,-1.1,-1,5.69,-1.2,1,15.36,-1.5,-2,352.65,-3.1,-2,309.49,-0.9,1,18.29,-1.1,0,124.29,-2,0,10.4
spread,-1.1,-1,5.69,-0.6,-1,12.84,-0.3,-2,44.01,-9.8,-5,532.96,0.4,5,659.84,0.3,1,64.21,-0.8,0,28.76,-0.5,-1,3.45
spread,-1.2,-2,6.16,-1.6,-1,4.84,-2,-1,9.4,-1.8,-2,938.16,-3.2,-2,61.16,-2.1,-1,13.89,-2,-1,44.8,-1.2,-2,3.36
spread,-1.5,-1,2.65,-1.5,-2,6.45,-2.3,-2,15.21,-9.1,-4,210.09,-13.4,-1,570.44,-3.6,-1,33.64,-2.5,-3,18.45,-1.5,-1,12.05
spread,-0.9,-1,3.69,-0.9,-2,11.69,-0.6,-2,21.84,1.3,-10,1345.61,-0.9,5,878.69,-1.3,-1,21.01,-0.4,-1,79.84,-0.9,0,6.89
spread,-1.3,-1,5.21,-1,0,9,0.2,-2,26.76,6.6,2,986.04,7.6,6,329.84,0.9,-1,68.09,-1.1,2,62.09,-1.3,-1,7.61
spread,0.2,-1,293.36,-0.8,-1,8.96,-1.2,-1,7.36,-1.1,-4,297.09,0,1,405,-1.1,3,283.89,0,-3,262.4,-1.3,-1,32.61
spread,-2,1,45.4,-1.7,-2,8.01,-1.6,-2,29.24,-0.4,2,262.04,-4.6,-10,1451.44,-15.5,-15,213.85,1.1,7,360.49,-2.7,-4,74.41
spread,-3.5,-1,39.85,-2.6,-1,7.44,-2.1,-1,19.09,-0.5,6,258.85,-6,-8,448.8,1.3,0,613.61,-4.5,-6,87.05,-1.4,0,11.04
spread,0,-1,73,-1.3,-1,2.21,-1,-2,3.2,1.9,7,222.29,-2.6,-4,871.24,5.8,-2,737.96,-9.4,-5,250.44,-2.1,-2,22.29
spread,-1.3,-3,25.01,-1,0,2.6,-1.4,-1,2.64,-1.9,2,197.89,-4,1,227,1.5,3,127.05,0.9,1,230.89,-1.1,0,13.29
spread,-1.8,1,108.16,-1.5,-1,9.05,-1.2,-1,8.56,0,7,218.2,0,5,533,-1.4,-5,404.24,-6.8,-2,246.36,-3.2,-3,11.96
spread,-0.8,1,214.36,-2.1,-3,9.29,-1.1,0,20.49,-2,0,85.8,-10.3,-12,320.61,-13.1,-11,679.09,2.4,4,150.64,0.1,-1,59.49
spread,-2.7,-1,71.01,-0.7,0,2.61,-0.9,0,16.49,-5.6,7,1096.64,3.4,5,441.44,3.2,3,64.36,-0.7,1,35.21,-1.3,0,6.81
spread,-1.4,-1,22.64,-1.1,-2,4.89,-1.9,-2,9.09,-1.2,9,694.76,-3.8,-2,638.16,-4.9,-6,82.49,-2,2,85.6,-2.5,-2,4.25
spread,-0.6,1,12.84,-1,-1,4.4,-0.3,0,3.81,2,0,91.6,1.2,6,448.56,-1.1,4,256.49,-2.9,4,549.89,-0.4,1,26.64
spread,-0.8,0,6.96,-1.5,-1,5.85,-1.2,-3,27.56,-0.8,-1,220.56,-4.1,-2,197.09,3,0,274.8,-2.7,-2,30.21,-2.1,-2,4.09
spread,-1.1,-1,5.29,-1.3,-1,5.01,-1,-2,16,1.9,3,99.89,-4.1,-3,111.49,-0.7,0,11.01,-3.2,-3,83.96,-1.2,0,19.36
spread,-1.5,0,16.85,-1.4,-1,5.84,-1,0,7.8,5.7,11,418.61,3.2,6,936.96,1.5,3,79.85,1.3,6,204.21,-0.4,0,16.64
spread,-2.1,-3,49.09,-1.2,-1,2.16,-1.9,-1,4.49,-6.1,-4,285.69,0.1,2,229.69,-4.9,-3,229.29,1.4,2,71.24,-0.1,0,14.29
spread,-1.1,1,104.69,-1.7,-2,6.61,-1.5,0,14.25,-3.6,-3,356.24,-4,0,157.2,0.2,3,71.16,4.6,9,300.44,-1.8,-1,7.96
spread,-1.5,-1,7.65,-1.5,-1,1.25,-1.4,-1,5.04,-0.3,4,52.41,-7,-2,157.4,-2.6,2,142.44,-2.4,2,217.04,-2.1,-2,11.69
spread,-1.2,-1,2.36,-1.5,-2,4.45,-1.4,-1,4.64,-3.1,0,124.69,-3.9,3,548.69,0.8,2,113.96,-1.7,3,127.01,-2,1,19.2
spread,-1.8,-1,167.76,-1.2,0,10.56,-0.8,-1,16.56,-0.2,0,65.96,2.1,8,191.69,0.6,-3,196.64,-3.9,7,461.89,-1.4,-1,18.84
spread,-0.6,0,11.64,-1.3,-2,1.81,-0.8,0,7.16,2.1,3,201.09,-3.2,-3,460.96,-4.4,-5,79.24,4.9,4,368.09,-0.8,0,4.76
spread,-1.6,0,30.04,-1,-1,2.8,-1.6,-1,5.04,0.7,3,119.81,0.6,-5,222.04,-1.9,-1,49.69,-1.5,0,85.45,-1.2,-2,38.56
spread,-1.6,-1,8.04,-1.1,-1,1.49,-1.3,-1,3.41,-2,2,91.4,3.8,2,273.96,2.6,5,70.24,-4.4,0,350.44,-1,-1,6.2
spread,-0.2,-3,66.16,-1.1,-1,2.09,-0.8,-1,5.56,-1.6,3,459.44,-0.8,1,317.76,0.5,4,346.85,-1.5,-2,286.25,-0.7,-1,3.01
spread,-2,-2,44.8,-1.5,-2,3.85,-1.1,-1,30.29,0.4,-2,420.04,-2.1,-10,1486.09,-5.5,-3,163.85,-0.1,-3,248.89,-1.3,0,27.61
spread,-1.4,-2,34.44,-0.9,0,1.49,-1.5,-1,14.25,-0.9,-1,473.29,2.4,-6,1249.24,-2,-2,242,-1.4,-6,332.04,-2,-2,7.8
spread,-1.2,-2,10.76,-1,0,2.6,-0.7,-1,9.21,0.4,-2,91.84,-1.6,-3,255.24,3.1,7,155.89,-7.2,2,327.76,-2.2,-2,4.76
spread,-2,-2,2.8,-2,-2,3.6,-1.4,0,5.24,-3.5,-3,29.25,-2.7,-3,469.81,3.7,4,372.21,0,3,210.4,-0.7,0,6.81
spread,-1.8,-1,18.56,-1.9,-2,2.49,-2.2,-1,5.16,-3.6,1,120.84,-5.7,-4,452.81,-4.4,-1,53.64,-0.6,-1,128.64,-2.3,-1,4.21
spread,-1.2,-1,13.56,-1.5,-1,4.65,-0.9,-1,8.29,-2.3,-2,54.61,-1.6,-1,149.04,2.2,-4,199.36,-0.2,6,216.16,-1.3,0,10.01
spread,-1.4,0,35.84,-1.5,-1,3.25,-1.8,-2,2.76,0.7,3,39.01,2,4,237.8,-4.5,-2,68.65,0.6,3,265.04,-0.7,-1,8.21
spread,-0.9,0,6.09,-0.8,0,2.16,-1.9,-1,3.29,-1.3,-1,19.81,-1.8,0,229.76,-4.3,-4,211.21,-1.6,-1,51.84,-1.3,-1,7.61
spread,-0.7,0,34.01,-1.1,-1,3.69,-1.5,-1,3.45,-0.6,2,28.24,4.2,8,551.36,1.4,5,58.24,6.7,9,170.81,-0.8,-3,33.96
spread,-1.5,-1,4.85,-1.5,-2,1.85,-1.1,-2,7.69,-2.4,-1,103.24,-2.4,-1,93.84,3,1,276.8,-4.7,-4,91.81,-1.2,0,7.76
spread,-1.3,-2,4.41,-1.5,-1,6.85,-1.5,-2,6.45,-0.1,-4,134.49,0.1,-3,247.09,-2.5,-3,32.25,-2,-2,346.6,-1,-1,52.8
spread,-1.1,-1,2.49,-0.9,-1,5.69,-0.7,-1,7.41,-2.5,-2,386.65,-2.9,-5,780.89,-2.2,0,243.56,-5.1,-4,191.09,-1.4,-2,12.24
spread,-1.4,-1,2.24,-1.1,-1,2.89,-1.3,-2,15.81,0,-2,244,0.9,0,153.29,0.8,1,33.56,-1.5,-7,406.65,-0.7,1,37.21
spread,-0.5,-1,3.85,-1.6,-1,3.64,-1.4,-2,7.84,-0.4,0,87.44,3.2,6,353.16,2,2,276,-3.2,2,194.76,-1.3,-1,8.21
spread,-1,-1,3.4,-1.3,-1,1.81,-2,-2,4.2,-4.1,-1,229.49,-2.7,-3,346.21,-3.2,-6,59.96,-3.8,2,409.36,-1.9,-2,12.89
spread,-1.5,-1,1.45,-1.4,-1,1.44,-1.1,0,4.89,-2.3,-1,168.81,-1.3,-5,191.41,3.7,1,305.01,-1.1,-1,29.49,-0.9,0,33.49
spread,-1.1,-1,2.29,-1.2,-1,2.56,-0.9,-1,6.89,-2.6,2,288.84,-4.2,-5,262.56,-7.5,-4,82.85,-1.8,-3,159.36,-1.8,-2,6.96
spread,-1.4,-1,4.24,-1.4,-1,3.04,-1,-2,10.4,0.1,0,149.29,-1.8,3,86.56,-0.5,1,49.45,-1.2,5,180.36,-0.1,0,35.69
spread,-1.1,-2,5.69,-0.5,-1,2.05,-0.6,0,5.84,1.1,1,55.09,-0.9,-1,200.09,-3.8,0,71.36,-1.7,-1,203.41,-1.6,0,15.84
spread,-1.5,-1,4.65,-1.3,-2,6.21,-1.4,-2,18.44,-1.4,2,153.24,-0.2,-2,139.96,0.8,0,39.16,1.4,5,477.84,-1.3,-2,12.01
spread,-1.2,-1,1.76,-1.5,-1,1.65,-1.1,-1,5.49,-0.8,1,157.76,-0.9,-1,99.69,1.6,2,73.84,-6.5,2,321.25,-1.5,-1,10.45
spread,-0.9,0,3.09,-1.6,-1,5.64,-2.1,0,12.89,-2.7,5,427.61,-1.9,2,107.89,-2.5,-2,184.85,-2,1,129.2,-0.6,-1,13.64
spread,-1.5,-1,4.25,-1.7,-2,3.01,-0.9,-2,7.89,-2,-3,58.4,-6.7,0,122.81,-0.9,-1,25.89,2.1,2,208.49,-2.5,-2,15.65
spread,-1.9,-2,9.29,-1.5,-2,8.25,-1.9,-2,22.29,-3.9,-1,270.89,-3.4,-5,482.04,-2.5,0,169.85,-2.6,-4,103.44,-1.5,-1,11.85
spread,-1.9,-1,2.89,-1.9,-1,1.49,-2.1,-1,6.69,-2,0,87.4,-1.9,-5,261.69,-3.4,-3,15.44,-1.2,-1,31.76,-0.7,-1,4.41
spread,-0.7,0,2.21,-1,-1,2.8,-0.5,0,12.25,-0.1,1,159.69,-2.4,-5,164.24,-1.8,-4,189.56,-1.2,1,195.76,-1.5,-1,12.25
spread,-1.2,-1,1.36,-1.5,-2,2.45,-1,-2,8.6,-2.7,1,125.21,-3.1,-5,410.49,-4.3,-5,40.61,1.8,4,127.16,-1.4,-2,5.64
spread,-1,-1,1.4,-2.1,-2,1.09,-2,-2,5.4,-0.5,2,158.85,-2.1,-10,506.89,-0.2,0,158.76,-0.1,3,85.29,-1.1,-2,109.29
spread,-1.2,-1,2.56,-1,-1,3,-0.9,-1,8.49,0.2,1,186.16,0.9,-3,571.89,-0.3,-1,79.01,-1.6,0,17.84,1.3,-2,206.41
spread,-1.3,-2,6.21,-1.5,-1,13.45,-1.2,-2,74.36,1.3,-9,1470.41,-3,-3,629.8,-2.8,-2,31.16,-4.4,3,673.64,-2.4,-3,14.04
spread,-2.5,-3,3.25,-2.5,-1,4.65,-2.8,-3,11.56,-9.6,-15,2064.24,-3.8,0,256.96,-2.9,-1,29.49,-6.4,-4,470.64,-2,-1,5.6
spread,-1.2,-2,5.36,-1.3,0,7.41,-1.3,0,29.61,-3.5,5,810.45,-2.4,-1,777.24,-2.1,-1,73.49,2.5,4,162.45,-1.5,-1,5.65
spread,-0.7,-2,15.41,-0.8,0,11.36,-0.3,-1,25.41,7,-1,769,-1.3,0,319.81,1.8,0,40.56,2.9,1,303.49,-1.2,-1,12.56
spread,-1.1,-2,9.49,-1.9,-3,14.89,-1.4,-3,39.64,0.6,5,906.04,-0.5,5,774.65,-3.4,-3,35.04,-5.2,2,236.16,-2,-1,21.4
spread,-1.1,-1,7.69,-1.3,-2,9.41,-1.3,0,41.21,-2.5,5,824.45,-6,0,869.6,-1.8,-2,28.96,-0.7,2,127.41,-1.3,-1,11.41
spread,-1,0,9.6,-0.8,0,18.56,1.4,3,46.04,11.1,0,1237.29,7.4,5,321.44,0.1,0,44.49,-5,1,663.2,-0.6,0,20.64
spread,-2.1,-2,2.29,-1.8,-2,5.56,-1.6,-2,8.64,-6.5,-3,120.65,-2.2,3,474.76,-1.2,-3,43.56,3.2,2,143.96,-2.3,-1,12.81
spread,-0.5,0,5.25,-0.6,1,7.44,-0.5,3,42.25,1.8,10,584.36,5.2,20,969.36,0.6,3,66.44,-3,2,124.2,0.3,1,11.41
spread,-1.7,-1,2.81,-1.6,-1,5.24,-2.2,-1,19.76,-6.3,-3,152.61,-3.6,-3,780.84,-2.7,1,85.81,-1.8,-3,245.76,-1.8,1,14.56
spread,-1.2,0,8.96,-1.3,0,9.61,-1.6,-2,39.44,-1.8,-4,844.56,-3,4,424,-1.4,-2,44.84,0.7,2,76.81,-1.7,-1,12.61
spread,-1.1,-1,3.89,-1.7,-2,6.61,-1.4,0,17.04,2.1,17,900.09,-1.3,4,384.81,-6.2,-4,124.56,-3.6,-4,166.04,-1.8,-1,3.76
spread,-1,-1,7.8,-0.7,0,11.01,-1.7,-1,19.41,-6.4,-7,428.64,-2.5,3,219.25,-4.1,0,255.69,-1.8,-5,65.36,-0.7,-1,6.21
spread,-1.9,-1,111.29,-1.2,-1,9.16,-0.3,-1,15.61,9.7,16,459.41,6.4,3,511.84,2.5,4,91.05,1.9,1,167.89,-0.1,-1,73.29
spread,-0.7,0,11.01,-2.2,-2,4.56,-2.4,-3,9.24,-6.6,-5,247.44,-5.6,-7,178.84,2.7,1,145.41,-3.3,-4,51.41,-2.6,-2,7.44
spread,-1.2,0,10.16,-1.8,0,6.36,-1.4,0,19.84,0.6,6,2065.04,-8.7,-3,2240.21,-5.3,-5,48.21,-5.9,-6,237.89,-1.6,-1,9.04
spread,-1.1,-1,3.29,-1.1,-1,6.69,-1.3,-1,6.21,1.3,6,268.81,2.1,-3,513.69,-0.6,0,88.04,-0.8,0,74.56,-1.3,-2,28.01
spread,-0.9,-2,90.89,-1.1,-3,11.69,-0.7,-1,32.81,0.2,5,465.36,-0.6,0,546.84,1.2,2,69.96,1.4,7,75.64,-1,-1,4.4
spread,-0.8,-1,117.16,-0.5,-1,39.85,0.7,3,56.41,3.4,20,716.24,2.8,0,1681.16,2.8,-1,844.76,-5.9,4,507.09,-1.8,0,89.56
spread,-1.7,1,21.21,-1.9,-2,4.09,-1.6,-1,19.64,-6.3,-3,456.21,-8.4,-1,659.24,-5.3,-5,122.41,1.3,8,265.21,-0.8,-1,11.16
spread,-1.6,-1,6.04,-1.8,-1,8.76,-2.7,-4,26.61,-3.4,-5,579.44,-5.6,-3,331.44,-1.8,0,23.56,-0.7,7,347.61,-0.7,-1,1.61
spread,-1,-1,12.8,-1.3,-2,10.81,-1.9,-4,48.69,-6.9,-18,1046.29,-8.4,-9,1037.64,-2.8,-5,82.96,-1,-6,723.4,-1.2,0,7.56
spread,-1.7,0,4.01,-1.6,-2,13.24,-2.1,0,42.89,-2.9,-8,530.29,-1.6,2,513.44,-1.5,0,59.65,-0.5,1,138.05,-0.8,-1,8.36
spread,-1.7,-1,4.61,-1.8,-1,7.36,-1,-1,43.6,0.5,-8,1023.05,7.2,5,2163.36,-1.9,-1,86.09,-2.1,-2,52.09,-2,-2,15.8
spread,-0.2,0,1.76,-0.9,-1,4.09,0.8,2,29.76,10.2,21,1378.76,7.4,21,3045.84,0.4,3,137.04,-2.4,-2,11.44,-0.4,-1,4.24
spread,-0.1,-1,17.89,-0.6,0,4.84,-1,-1,11.2,1.7,-1,893.41,-4,-8,304.8,-1.5,-1,12.25,-2.4,-1,861.64,-1.3,-2,5.61
spread,1.7,5,190.01,-1.1,-1,5.49,-1.4,-2,22.04,-2.6,-9,928.44,-8.3,-2,666.21,-2.2,-3,25.36,-2.8,0,128.16,-1.6,-1,5.24
spread,-2.6,-3,20.44,-1.1,-1,8.49,-2.1,-2,19.49,-8.2,-4,545.16,-7.6,-11,858.04,-1.6,-1,58.84,0.2,2,272.76,-1.3,-1,5.21
spread,-1.6,-1,11.84,-1.4,-1,1.64,-1.7,0,15.01,1.3,-1,911.81,0.9,10,818.89,-1.6,-3,12.44,-1.9,1,207.69,-0.8,0,2.96
spread,-2.4,-2,15.84,-1.5,-1,3.25,-1.5,-1,14.65,-7.2,-9,837.56,-2.1,-4,631.69,-1.1,1,23.69,0.1,0,33.29,-1.2,0,3.96
spread,-0.7,-1,5.41,-1.9,-2,3.29,-1.2,-1,2.76,0.5,3,351.25,-1.5,-1,531.05,-0.6,1,66.64,-1.6,-2,304.64,-2.1,-2,8.29
spread,-0.3,-1,31.21,-1.6,-1,2.24,-1.3,-2,6.01,-3.5,-8,178.25,0.3,-1,357.01,-0.1,0,20.89,-3.3,-3,144.81,-1.1,0,4.49
spread,-2,-2,3.2,-1.3,-1,5.21,-1.7,-1,7.21,0.1,6,211.49,3.5,5,331.85,-1.9,-1,23.89,0.2,4,141.16,-2.1,-2,5.29
spread,-0.9,-1,7.89,-1.6,-1,6.84,-1.2,-2,17.16,-1.8,-6,790.16,-2.3,-3,1083.41,-1.6,-2,42.84,-2.8,-2,131.36,0,-1,25.6
spread,-1.9,-2,5.29,-2,-1,2.2,-2.7,-2,3.01,-5.7,-2,139.61,-4.1,-1,163.09,-2.3,-3,14.01,0.6,1,74.44,-1.9,0,9.89
spread,-1,-1,9.6,-1.1,-1,10.09,-1.1,-1,33.49,-2.1,1,315.09,-2.8,6,317.96,-0.9,0,97.89,-1.5,-3,35.65,-1.4,-2,8.04
spread,-0.7,0,3.01,-1.7,-1,4.41,-2.3,-2,8.01,-8,-7,112,-2.3,3,529.41,-1.7,0,50.41,-5.7,1,144.61,-2,-1,5.2
spread,-1.7,-1,5.81,-2,-1,4.4,-1.6,1,14.44,-6.1,-5,975.49,-5.6,-3,734.04,-2,-3,34.6,-1.2,-2,259.96,-1.3,-2,11.21
spread,-0.7,-1,3.61,-1.6,-1,4.04,-2.1,-2,9.29,-2.9,2,157.09,-5.5,-7,203.65,-2.4,-2,24.84,-0.7,3,148.61,-2.1,-2,3.69
spread,-1.3,-2,4.61,-1.1,-1,6.89,-1.8,-3,23.36,1.7,4,223.01,-0.3,-9,402.01,-1.4,-3,65.24,2.4,1,122.44,-1.4,-2,9.44
spread,-1.6,-1,5.24,-2,-2,2.8,-2.7,-2,7.41,-4.9,-2,101.49,-8.3,-3,335.61,-3.1,-3,11.09,-1.3,2,195.21,-1,-2,3.2
spread,-1.5,-2,3.25,-1.4,-2,8.84,-1.7,-3,36.21,-2.7,-1,556.81,1.5,-12,1256.45,-0.2,-2,89.56,-2.9,1,453.29,-1.7,-2,13.01
spread,-0.8,-1,1.16,-1.2,-2,3.56,-1.7,-3,12.21,-5,-14,521.4,-0.1,-7,677.49,0.1,-1,41.89,-0.3,-2,147.81,-0.8,-1,4.36
spread,-1,-1,2.2,-1.2,-1,1.76,-0.8,0,16.36,5.2,5,669.76,-1.8,0,348.16,-2.1,-2,10.89,-2.3,1,36.21,-1.6,-1,2.44
spread,-1,0,4,-1.6,0,7.84,-2,-1,7.2,-4.8,-9,352.56,-11,-17,482,-2.7,-4,25.01,-1.6,5,234.64,-1.3,-2,7.61
spread,-1.4,-1,1.44,-1.5,-1,2.45,-1.7,-1,12.01,-3.8,-6,145.96,-3.4,-7,356.04,-1.5,-2,27.85,0.6,-3,405.64,-0.4,0,7.44
spread,-1.8,-1,3.36,-2,-2,3.4,-2,-1,11.8,-3.3,2,799.61,-1.8,1,375.76,-2.3,-2,14.61,-3.1,0,275.69,-2.2,-3,3.96
spread,-1.2,-1,3.76,-1.1,-1,4.49,-0.4,-2,17.24,2.8,2,314.96,1.5,4,440.25,0.3,1,27.21,0.1,-2,69.09,-1.8,-2,3.76
spread,-1.4,-2,3.04,-1.4,-1,5.84,-1.7,-1,21.21,-5.7,-12,1440.61,-3.2,-13,831.76,-1.9,0,16.29,-1.2,-2,119.56,-1.5,-1,2.25
spread,-2,-2,2,-1.8,-2,2.16,-1.6,-1,7.64,0,-3,214.2,0.8,1,220.76,-1.6,0,19.24,-1.2,-1,23.76,-1.2,-1,2.16
spread,-0.6,0,1.44,-0.5,-1,3.45,-0.4,0,10.64,-0.2,2,224.36,2.8,5,379.96,-0.5,0,15.25,-2.1,0,77.69,-1.3,-1,3.01
pinch_1,-0.2,0,5.16,-1.5,-2,10.45,-1.8,0,34.76,2.2,6,1236.36,1.4,-13,1059.84,-4,0,184.6,2.4,5,250.04,-0.8,-1,9.76
pinch_1,-1.9,-2,8.09,-2,-1,6.8,-1.5,-2,11.25,-4.8,8,939.36,-1.8,-5,249.96,-2.1,1,229.69,-3,-3,24.4,-1.4,-2,5.04
pinch_1,-1,-2,3.2,-1.1,1,13.89,-0.6,0,60.24,-3.2,-4,2325.36,0.3,6,252.61,-1.3,-2,69.41,-0.4,5,398.04,-1.6,-2,4.64
pinch_1,-1.3,0,10.41,-1.1,0,14.49,-1.6,1,24.84,-5.6,-12,702.44,-0.2,-3,230.36,-4,-4,211,-2.8,-4,43.36,-1.1,-1,10.69
pinch_1,-1.5,0,8.65,-1.9,-2,14.49,-1.5,-2,48.65,-5.4,-7,1041.44,-6.4,1,297.64,-0.8,1,85.56,-0.3,-2,225.21,-2,-2,6.8
pinch_1,-1.2,-1,1.36,-1.4,-1,5.24,-1.4,0,25.84,-4.1,1,1434.49,-6.4,-8,189.64,2.4,0,286.64,-2.8,-2,64.56,-1.3,0,8.61
pinch_1,-1.6,-1,1.24,-0.7,0,4.61,-1,0,18.4,1.1,0,248.09,-0.7,-6,219.61,-10.1,-2,373.69,-0.4,-3,125.64,-0.6,-1,3.64
pinch_1,-0.2,0,18.96,-1.5,-1,7.45,-1.4,-2,47.64,-4.2,-6,3641.16,-0.4,3,1166.84,1,4,228.2,-2.2,-1,37.56,-0.6,0,5.24
pinch_1,-1.4,-1,2.64,-1.2,-1,1.96,0,0,7.2,-0.2,5,437.16,3.2,-2,871.96,4,0,647.6,-1,2,52.4,-1.1,-1,2.29
pinch_1,-1.4,-1,3.84,-1.4,-1,5.64,-1.4,-3,45.24,-2.4,-5,2972.84,-2.1,3,2092.89,-3,-3,259,-2.2,-2,41.16,-1.6,0,13.64
pinch_1,-0.8,0,52.56,-1.1,-1,12.29,-1.2,-3,26.76,-4.3,7,1285.61,-3.2,-9,567.36,-7,-5,236,-0.7,-5,383.41,-1,0,14.8
pinch_1,-1.4,-1,14.84,-2.3,-3,6.21,-2.3,-4,12.61,-5.1,3,1100.09,-5.9,-5,834.89,-0.8,1,135.76,-0.5,4,129.65,-2,-2,1.2
pinch_1,-1.4,-2,18.24,-1.5,-1,4.25,-1.5,0,39.25,2.8,29,2969.56,-1.9,-4,1040.69,3,-1,573.2,-3.7,-2,265.41,-2,-1,15.8
pinch_1,0.3,0,15.41,-0.5,-1,11.45,-1.2,-2,39.76,-0.3,29,1698.01,3.2,10,410.76,3.3,7,88.81,-0.3,-1,224.61,-0.4,1,7.04
pinch_1,-1.4,-1,11.04,-2,-1,11.2,-0.7,-1,38.61,11.1,18,2091.49,3.7,-4,1121.21,-2.5,-3,57.45,-1,-1,148.8,-0.7,0,5.21
pinch_1,-1.4,-1,13.24,-0.7,0,16.61,-0.6,0,60.44,-1.5,5,1378.05,1.5,11,806.85,0.2,-5,223.96,1.7,2,88.41,-1.4,-1,11.84
pinch_1,-1.4,-2,10.64,-1.2,-2,14.56,-0.9,-1,39.69,-4.4,3,651.24,0,0,590,2.6,3,265.84,-0.7,0,152.61,-0.3,0,12.21
